NR_Cell_Identity,NR_Cell_Identity_decimal,Cell_Site_Common_Name,TAC,AWS Region
095A990AE,2510917806,JKJAN00117A,61304,East - 2
095A990B0,2510917808,JKJAN00117A,61304,East - 2
095A990C3,2510917827,JKJAN00139A,61304,East - 2
095A990ED,2510917869,JKJAN00179A,61304,East - 2
095A99102,2510917890,JKJAN00210A,61304,East - 2
095A9A006,2510921734,JKJAN00002A,61304,East - 2
095A9A05A,2510921818,JKJAN00022A,61304,East - 2
095A9A084,2510921860,JKJAN00055A,61304,East - 2
095A9A0C3,2510921923,JKJAN00148A,61304,East - 2
095A9A0ED,2510921965,JKJAN00188A,61304,East - 2
088F7406F,2297905263,HOHOU00298A,56105,East - 2
088F74070,2297905264,HOHOU00298A,56105,East - 2
088F74099,2297905305,HOHOU00506A,56105,East - 2
088F740AE,2297905326,HOHOU00527A,56105,East - 2
088F740B0,2297905328,HOHOU00527A,56105,East - 2
088F740C3,2297905347,HOHOU00644A,56105,East - 2
088F740D8,2297905368,HOHOU00686A,56105,East - 2
088F740ED,2297905389,HOHOU00742A,56105,East - 2
088F75006,2297909254,HOHOU00113B,56105,East - 2
088F7501B,2297909275,HOHOU00144A,56105,East - 2
088F75045,2297909317,HOHOU00311A,56105,East - 2
088F7506F,2297909359,HOHOU00498A,56105,East - 2
088F75070,2297909360,HOHOU00498A,56105,East - 2
088F75084,2297909380,HOHOU00503A,56105,East - 2
088F75099,2297909401,HOHOU00511A,56105,East - 2
088F750AE,2297909422,HOHOU00578A,56105,East - 2
088F750B0,2297909424,HOHOU00578A,56105,East - 2
088F750C3,2297909443,HOHOU00628A,56105,East - 2
088F750D8,2297909464,HOHOU00638A,56105,East - 2
088F750ED,2297909485,HOHOU00668A,56105,East - 2
088F75102,2297909506,HOHOU00669A,56105,East - 2
088F75117,2297909527,HOHOU00681A,56105,East - 2
088F76030,2297913392,HOHOU00155A,56105,East - 2
088F7605A,2297913434,HOHOU00236B,56105,East - 2
088F760AE,2297913518,HOHOU00286B,56105,East - 2
088F760B0,2297913520,HOHOU00286B,56105,East - 2
088F760C3,2297913539,HOHOU00312A,56105,East - 2
088F760D8,2297913560,HOHOU00484B,56105,East - 2
088F760ED,2297913581,HOHOU00522A,56105,East - 2
088F76102,2297913602,HOHOU00591A,56105,East - 2
088F76117,2297913623,HOHOU00739A,56105,East - 2
088F77045,2297917509,HOHOU00165B,56105,East - 2
088F7706F,2297917551,HOHOU00292A,56105,East - 2
088F77070,2297917552,HOHOU00292A,56105,East - 2
088F770C3,2297917635,HOHOU00515A,56105,East - 2
088F770D8,2297917656,HOHOU00600A,56105,East - 2
088F770ED,2297917677,HOHOU00619A,56105,East - 2
088F77102,2297917698,HOHOU00684A,56105,East - 2
088F77117,2297917719,HOHOU00709B,56105,East - 2
088F7805A,2297921626,HOHOU00508A,56105,East - 2
088F7806F,2297921647,HOHOU00519A,56105,East - 2
088F78070,2297921648,HOHOU00519A,56105,East - 2
088F78084,2297921668,HOHOU00552A,56105,East - 2
088F78099,2297921689,HOHOU00553A,56105,East - 2
088F780AE,2297921710,HOHOU00596A,56105,East - 2
088F780B0,2297921712,HOHOU00596A,56105,East - 2
088F780C3,2297921731,HOHOU00618A,56105,East - 2
088F780D8,2297921752,HOHOU00620A,56105,East - 2
088F780ED,2297921773,HOHOU00621A,56105,East - 2
088F78117,2297921815,HOHOU00741A,56105,East - 2
088F790C3,2297925827,HOHOU00507A,56105,East - 2
088F790D8,2297925848,HOHOU00543A,56105,East - 2
088F790ED,2297925869,HOHOU00612A,56105,East - 2
088F79102,2297925890,HOHOU00676A,56105,East - 2
088F79117,2297925911,HOHOU00719A,56105,East - 2
088F7D030,2297942064,HOHOU00163A,56105,East - 2
088F7D084,2297942148,HOHOU00525A,56105,East - 2
088F7D099,2297942169,HOHOU00545A,56105,East - 2
088F7D0AE,2297942190,HOHOU00560A,56105,East - 2
088F7D0B0,2297942192,HOHOU00560A,56105,East - 2
088F7D0C3,2297942211,HOHOU00568A,56105,East - 2
088F7D0ED,2297942253,HOHOU00654A,56105,East - 2
088F7D102,2297942274,HOHOU00666B,56105,East - 2
088F7D117,2297942295,HOHOU00685A,56105,East - 2
08687B0C3,2257039555,DADAL00399B,55295,East - 2
86878084,2257027204,DADAL00209A,55296,East - 2
86878085,2257027205,DADAL00209A,55296,East - 2
86878086,2257027206,DADAL00209A,55296,East - 2
