NR_Cell_Identity,NR_Cell_Identity_decimal,Cell_Site_Common_Name,TAC,AWS Region
066C9E0C4,1724506308,RIRIC00402B,42140,East - 1
066C9E0D9,1724506329,RIRIC00436A,42140,East - 1
066C9E0EE,1724506350,RIRIC00529A,42140,East - 1
066C9E118,1724506392,RIRIC00575A,42140,East - 1
066C9F01C,1724510236,RIRIC00099A,42140,East - 1
066C9F031,1724510257,RIRIC00114A,42140,East - 1
066C9F071,1724510321,RIRIC00142A,42140,East - 1
066C9F085,1724510341,RIRIC00267A,42140,East - 1
066C9F09A,1724510362,RIRIC00273B,42140,East - 1
066C9F0C4,1724510404,RIRIC00410A,42140,East - 1
066C9F0D9,1724510425,RIRIC00471A,42140,East - 1
066C9F0EE,1724510446,RIRIC00479A,42140,East - 1
066C9F103,1724510467,RIRIC00491A,42140,East - 1
066C9F118,1724510488,RIRIC00539A,42140,East - 1
066CA001C,1724514332,RIRIC00013A,42140,East - 1
066CA0046,1724514374,RIRIC00089A,42140,East - 1
066CA005B,1724514395,RIRIC00144A,42140,East - 1
066CA0071,1724514417,RIRIC00209A,42140,East - 1
066CA0085,1724514437,RIRIC00268A,42140,East - 1
066CA009A,1724514458,RIRIC00281A,42140,East - 1
066CA00C4,1724514500,RIRIC00408A,42140,East - 1
066CA00D9,1724514521,RIRIC00492A,42140,East - 1
066CA00EE,1724514542,RIRIC00501A,42140,East - 1
066CA1046,1724518470,RIRIC00232B,42140,East - 1
066CA105B,1724518491,RIRIC00288B,42140,East - 1
066CA1071,1724518513,RIRIC00315A,42140,East - 1
066CA109A,1724518554,RIRIC00468A,42140,East - 1
066CA10AF,1724518575,RIRIC00470A,42140,East - 1
066CA10C4,1724518596,RIRIC00488A,42140,East - 1
066CA10D9,1724518617,RIRIC00494B,42140,East - 1
066CA10EE,1724518638,RIRIC00535A,42140,East - 1
066CA1118,1724518680,RIRIC00572A,42140,East - 1
066C9B01C,1724493852,RIRIC00103A,42150,East - 1
066C9B046,1724493894,RIRIC00188A,42150,East - 1
066C9B05B,1724493915,RIRIC00207A,42150,East - 1
066C9B071,1724493937,RIRIC00230A,42150,East - 1
066C9B085,1724493957,RIRIC00266A,42150,East - 1
066C9B09A,1724493978,RIRIC00277A,42150,East - 1
066C9B0AF,1724493999,RIRIC00357A,42150,East - 1
066C9B0C4,1724494020,RIRIC00361A,42150,East - 1
066C9B0D9,1724494041,RIRIC00413A,42150,East - 1
066C9B0EE,1724494062,RIRIC00507A,42150,East - 1
066C9B103,1724494083,RIRIC00531A,42150,East - 1
066CA2031,1724522545,RIRIC00139A,42150,East - 1
066CA2046,1724522566,RIRIC00217A,42150,East - 1
066CA205B,1724522587,RIRIC00240B,42150,East - 1
066CA2071,1724522609,RIRIC00378A,42150,East - 1
066CA209A,1724522650,RIRIC00429A,42150,East - 1
066CA20AF,1724522671,RIRIC00433A,42150,East - 1
066CA20C4,1724522692,RIRIC00466A,42150,East - 1
066CA20D9,1724522713,RIRIC00514A,42150,East - 1
066CA20EE,1724522734,RIRIC00528A,42150,East - 1
066CA2103,1724522755,RIRIC00568A,42150,East - 1
066CA2118,1724522776,RIRIC00571A,42150,East - 1
066CA501C,1724534812,RIRIC00098A,42150,East - 1
066CA5031,1724534833,RIRIC00134A,42150,East - 1
066CA5046,1724534854,RIRIC00135A,42150,East - 1
066CA505B,1724534875,RIRIC00210A,42150,East - 1
066CA5071,1724534897,RIRIC00248A,42150,East - 1
066CA5085,1724534917,RIRIC00250A,42150,East - 1
066CA509A,1724534938,RIRIC00328A,42150,East - 1
066CA50AF,1724534959,RIRIC00503A,42150,East - 1
066CA50C4,1724534980,RIRIC00506A,42150,East - 1
066CA50D9,1724535001,RIRIC00542A,42150,East - 1
066CA512D,1724535085,RIRIC00367A,42150,East - 1
066CA6031,1724538929,RIRIC00104A,42150,East - 1
066CA6046,1724538950,RIRIC00130A,42150,East - 1
066CA605B,1724538971,RIRIC00166A,42150,East - 1
066CA6071,1724538993,RIRIC00182A,42150,East - 1
066CA6085,1724539013,RIRIC00192A,42150,East - 1
066CA609A,1724539034,RIRIC00271A,42150,East - 1
066CA60AF,1724539055,RIRIC00282A,42150,East - 1
066CA60C4,1724539076,RIRIC00283A,42150,East - 1
066CA6103,1724539139,RIRIC00530A,42150,East - 1
066CA7007,1724542983,RIRIC00065B,42150,East - 1
066CA701C,1724543004,RIRIC00096A,42150,East - 1
066CA7046,1724543046,RIRIC00269A,42150,East - 1
066CA705B,1724543067,RIRIC00270A,42150,East - 1
066CA7085,1724543109,RIRIC00291A,42150,East - 1
066CA70AF,1724543151,RIRIC00371A,42150,East - 1
066CA70C4,1724543172,RIRIC00374A,42150,East - 1
066CA70D9,1724543193,RIRIC00389A,42150,East - 1
066CA70EE,1724543214,RIRIC00445A,42150,East - 1
066CA7103,1724543235,RIRIC00556A,42150,East - 1
066CA8007,1724547079,RIRIC00090A,42150,East - 1
066CA801C,1724547100,RIRIC00097A,42150,East - 1
066CA8046,1724547142,RIRIC00197A,42150,East - 1
066CA805B,1724547163,RIRIC00237A,42150,East - 1
066CA8071,1724547185,RIRIC00286A,42150,East - 1
066CA8085,1724547205,RIRIC00314A,42150,East - 1
066CA80AF,1724547247,RIRIC00359A,42150,East - 1
066CA80C4,1724547268,RIRIC00461A,42150,East - 1
066CA80D9,1724547289,RIRIC00527A,42150,East - 1
066CA80EE,1724547310,RIRIC00553A,42150,East - 1
066CA8103,1724547331,RIRIC00559A,42150,East - 1
066CA8118,1724547352,RIRIC00561A,42150,East - 1
066CA9007,1724551175,RIRIC00051A,42150,East - 1
066CA901C,1724551196,RIRIC00111A,42150,East - 1
066CA9031,1724551217,RIRIC00193A,42150,East - 1
066CA9046,1724551238,RIRIC00228A,42150,East - 1
066CA905B,1724551259,RIRIC00274A,42150,East - 1
066CA9085,1724551301,RIRIC00287A,42150,East - 1
066CA909A,1724551322,RIRIC00375A,42150,East - 1
066CA90AF,1724551343,RIRIC00391A,42150,East - 1
066CA90C4,1724551364,RIRIC00397A,42150,East - 1
066CA90EE,1724551406,RIRIC00515A,42150,East - 1
066CA9103,1724551427,RIRIC00552A,42150,East - 1
066CA9118,1724551448,RIRIC00569A,42150,East - 1
066CAA007,1724555271,RIRIC00091A,42160,East - 1
066CAA01C,1724555292,RIRIC00101A,42160,East - 1
066CAA031,1724555313,RIRIC00105A,42160,East - 1
066CAA046,1724555334,RIRIC00115A,42160,East - 1
066CAA05B,1724555355,RIRIC00247B,42160,East - 1
066CAA071,1724555377,RIRIC00442A,42160,East - 1
066CAA09A,1724555418,RIRIC00457A,42160,East - 1
066CAA0AF,1724555439,RIRIC00577A,42160,East - 1
066CA3007,1724526599,RIRIC00049B,42170,East - 1
066CA301C,1724526620,RIRIC00094A,42170,East - 1
066CA3031,1724526641,RIRIC00108A,42170,East - 1
066CA3046,1724526662,RIRIC00118A,42170,East - 1
066CA305B,1724526683,RIRIC00176A,42170,East - 1
066CA3071,1724526705,RIRIC00177B,42170,East - 1
066CA3085,1724526725,RIRIC00202A,42170,East - 1
066CA309A,1724526746,RIRIC00279A,42170,East - 1
066CA30AF,1724526767,RIRIC00289A,42170,East - 1
066CA30D9,1724526809,RIRIC00454A,42170,East - 1
066CA30EE,1724526830,RIRIC00455A,42170,East - 1
066CA3103,1724526851,RIRIC00534A,42170,East - 1
066CA3118,1724526872,RIRIC00557A,42170,East - 1
066CA401C,1724530716,RIRIC00117A,42170,East - 1
066CA4031,1724530737,RIRIC00143A,42170,East - 1
066CA4046,1724530758,RIRIC00175A,42170,East - 1
066CA405B,1724530779,RIRIC00265A,42170,East - 1
066CA4071,1724530801,RIRIC00272A,42170,East - 1
066CA4085,1724530821,RIRIC00299B,42170,East - 1
066CA40C4,1724530884,RIRIC00465A,42170,East - 1
0655190EE,1699844334,PHPHL00519A,41695,East - 1
06551B0EE,1699852526,PHPHL00481B,41695,East - 1
03DC56085,1036345477,KNTYS00149A,25496,East - 1
08510301C,2232430620,CLRDU00262A,54696,East - 1
08510305B,2232430683,CLRDU00383A,54696,East - 1
08510309B,2232430747,CLRDU00546A,54696,East - 1
0851030AF,2232430767,CLRDU00583A,54696,East - 1
0851030C4,2232430788,CLRDU00674A,54696,East - 1
0851030D9,2232430809,CLRDU00676A,54696,East - 1
08510401C,2232434716,CLRDU00094A,54696,East - 1
08510405B,2232434779,CLRDU00145A,54696,East - 1
08510409B,2232434843,CLRDU00349A,54696,East - 1
0851040AF,2232434863,CLRDU00487A,54696,East - 1
0851040C4,2232434884,CLRDU00499A,54696,East - 1
0851040D9,2232434905,CLRDU00522A,54696,East - 1
0851040EE,2232434926,CLRDU00539A,54696,East - 1
08510601C,2232442908,CLRDU00007A,54696,East - 1
08510605B,2232442971,CLRDU00646A,54696,East - 1
08510609B,2232443035,CLRDU00585A,54696,East - 1
0851060AF,2232443055,CLRDU00088A,54696,East - 1
0851060C4,2232443076,CLRDU00551A,54696,East - 1
0851060D9,2232443097,CLRDU00155A,54696,East - 1
0851060EE,2232443118,CLRDU00627A,54696,East - 1
08510701C,2232447004,CLRDU00173A,54696,East - 1
08510705B,2232447067,CLRDU00587A,54696,East - 1
08510709B,2232447131,CLRDU00662A,54696,East - 1
0851070AF,2232447151,CLRDU00343A,54696,East - 1
0851070C4,2232447172,CLRDU00123A,54696,East - 1
0851070D9,2232447193,CLRDU00581A,54696,East - 1
0851070EE,2232447214,CLRDU00568A,54696,East - 1
08510801C,2232451100,CLRDU00117A,54696,East - 1
08510805B,2232451163,CLRDU00297A,54696,East - 1
08510809B,2232451227,CLRDU00520A,54696,East - 1
0851080AF,2232451247,CLRDU00525A,54696,East - 1
0851080C4,2232451268,CLRDU00570A,54696,East - 1
0851080EE,2232451310,CLRDU00591A,54696,East - 1
08510901C,2232455196,CLRDU00008A,54696,East - 1
08510905B,2232455259,CLRDU00235A,54696,East - 1
08510909B,2232455323,CLRDU00511A,54696,East - 1
0851090AF,2232455343,CLRDU00517A,54696,East - 1
0851090C4,2232455364,CLRDU00565A,54696,East - 1
0851090D9,2232455385,CLRDU00577A,54696,East - 1
0851090EE,2232455406,CLRDU00593A,54696,East - 1
08510A007,2232459271,CLRDU00313A,54696,East - 1
08510A01C,2232459292,CLRDU00154A,54696,East - 1
08510A031,2232459313,CLRDU00010A,54696,East - 1
08510A046,2232459334,CLRDU00363A,54696,East - 1
08510A05B,2232459355,CLRDU00404A,54696,East - 1
08510A085,2232459397,CLRDU00687A,54696,East - 1
08510A09A,2232459418,CLRDU00218A,54696,East - 1
08510A0AF,2232459439,CLRDU00139A,54696,East - 1
08510A0C4,2232459460,CLRDU00628A,54696,East - 1
08510A0D9,2232459481,CLRDU00303A,54696,East - 1
08510A103,2232459523,CLRDU00347A,54696,East - 1
08510A118,2232459544,CLRDU00293A,54696,East - 1
08510B007,2232463367,CLRDU00310A,54696,East - 1
08510B01C,2232463388,CLRDU00530A,54696,East - 1
08510B031,2232463409,CLRDU00238A,54696,East - 1
08510B046,2232463430,CLRDU00294A,54696,East - 1
08510B05B,2232463451,CLRDU00100A,54696,East - 1
08510B071,2232463473,CLRDU00237A,54696,East - 1
08510B085,2232463493,CLRDU00526A,54696,East - 1
08510B09A,2232463514,CLRDU00542A,54696,East - 1
08510B0AF,2232463535,CLRDU00263A,54696,East - 1
08510B0C4,2232463556,CLRDU00301A,54696,East - 1
08510B0D9,2232463577,CLRDU00319A,54696,East - 1
08510B0EE,2232463598,CLRDU00331A,54696,East - 1
08510B103,2232463619,CLRDU00622A,54696,East - 1
08510B118,2232463640,CLRDU00636A,54696,East - 1
08511301C,2232496156,CLRDU00140A,54696,East - 1
08511305B,2232496219,CLRDU00614A,54696,East - 1
08511309B,2232496283,CLRDU00477A,54696,East - 1
0851130AF,2232496303,CLRDU00613A,54696,East - 1
0851130C4,2232496324,CLRDU00130A,54696,East - 1
0851130D9,2232496345,CLRDU00299A,54696,East - 1
0851130EE,2232496366,CLRDU00277A,54696,East - 1
