NR_Cell_Identity,NR_Cell_Identity_decimal,Cell_Site_Common_Name,TAC,AWS Region
066CAB06F,1724559471,RIRIC00509A,42120,East - 1
066CAB070,1724559472,RIRIC00509A,42120,East - 1
066CAB084,1724559492,RIRIC00555A,42120,East - 1
066C95045,1724469317,RIRIC00173A,42130,East - 1
066C9505A,1724469338,RIRIC00196A,42130,East - 1
066C9506F,1724469359,RIRIC00310A,42130,East - 1
066C95070,1724469360,RIRIC00310A,42130,East - 1
066C95084,1724469380,RIRIC00317A,42130,East - 1
066C95099,1724469401,RIRIC00377A,42130,East - 1
066C950C3,1724469443,RIRIC00482A,42130,East - 1
066C950D8,1724469464,RIRIC00495A,42130,East - 1
066C96045,1724473413,RIRIC00199A,42130,East - 1
066C9605A,1724473434,RIRIC00212A,42130,East - 1
066C96084,1724473476,RIRIC00221A,42130,East - 1
066C96099,1724473497,RIRIC00238A,42130,East - 1
066C960AE,1724473518,RIRIC00312A,42130,East - 1
066C960B0,1724473520,RIRIC00312A,42130,East - 1
066C96102,1724473602,RIRIC00520A,42130,East - 1
066C97006,1724477446,RIRIC00109A,42130,East - 1
066C9701B,1724477467,RIRIC00179A,42130,East - 1
066C97030,1724477488,RIRIC00194A,42130,East - 1
066C97045,1724477509,RIRIC00233A,42130,East - 1
066C9705A,1724477530,RIRIC00234A,42130,East - 1
066C9706F,1724477551,RIRIC00253A,42130,East - 1
066C97070,1724477552,RIRIC00253A,42130,East - 1
066C97084,1724477572,RIRIC00261A,42130,East - 1
066C97099,1724477593,RIRIC00323A,42130,East - 1
066C970AE,1724477614,RIRIC00427A,42130,East - 1
066C970B0,1724477616,RIRIC00427A,42130,East - 1
066C970C3,1724477635,RIRIC00450A,42130,East - 1
066C970D8,1724477656,RIRIC00474A,42130,East - 1
066C97117,1724477719,RIRIC00564A,42130,East - 1
066C98006,1724481542,RIRIC00100A,42130,East - 1
066C9801B,1724481563,RIRIC00158A,42130,East - 1
066C98030,1724481584,RIRIC00183A,42130,East - 1
066C98045,1724481605,RIRIC00259A,42130,East - 1
066C9805A,1724481626,RIRIC00296B,42130,East - 1
066C9806F,1724481647,RIRIC00308A,42130,East - 1
066C98070,1724481648,RIRIC00308A,42130,East - 1
066C98084,1724481668,RIRIC00322A,42130,East - 1
066C98099,1724481689,RIRIC00363A,42130,East - 1
066C980AE,1724481710,RIRIC00415B,42130,East - 1
066C980B0,1724481712,RIRIC00415B,42130,East - 1
066C980C3,1724481731,RIRIC00513A,42130,East - 1
066C980D8,1724481752,RIRIC00524A,42130,East - 1
066C98102,1724481794,RIRIC00563A,42130,East - 1
066C99006,1724485638,RIRIC00053B,42130,East - 1
066C9A006,1724489734,RIRIC00028A,42130,East - 1
066C9A030,1724489776,RIRIC00088A,42130,East - 1
066C9A05A,1724489818,RIRIC00147A,42130,East - 1
066C9A084,1724489860,RIRIC00165A,42130,East - 1
066C9A099,1724489881,RIRIC00168A,42130,East - 1
066C9A0C3,1724489923,RIRIC00213A,42130,East - 1
066C9A0ED,1724489965,RIRIC00297B,42130,East - 1
066C9C01B,1724497947,RIRIC00059B,42140,East - 1
066C9C045,1724497989,RIRIC00163A,42140,East - 1
066C9C06F,1724498031,RIRIC00298B,42140,East - 1
066C9C070,1724498032,RIRIC00298B,42140,East - 1
066C9C0D8,1724498136,RIRIC00440A,42140,East - 1
066C9C0ED,1724498157,RIRIC00536A,42140,East - 1
066C9C12C,1724498220,RIRIC00562A,42140,East - 1
066C9D030,1724502064,RIRIC00047C,42140,East - 1
066C9D045,1724502085,RIRIC00056A,42140,East - 1
066C9D05A,1724502106,RIRIC00136A,42140,East - 1
066C9D06F,1724502127,RIRIC00162A,42140,East - 1
066C9D070,1724502128,RIRIC00162A,42140,East - 1
066C9D084,1724502148,RIRIC00285A,42140,East - 1
066C9D099,1724502169,RIRIC00320A,42140,East - 1
066C9D0D8,1724502232,RIRIC00414B,42140,East - 1
066C9D0ED,1724502253,RIRIC00464A,42140,East - 1
066C9D102,1724502274,RIRIC00467A,42140,East - 1
066C9E006,1724506118,RIRIC00045A,42140,East - 1
066C9E01B,1724506139,RIRIC00116A,42140,East - 1
066C9E045,1724506181,RIRIC00174A,42140,East - 1
066C9E05A,1724506202,RIRIC00214A,42140,East - 1
066C9E06F,1724506223,RIRIC00278A,42140,East - 1
066C9E070,1724506224,RIRIC00278A,42140,East - 1
066C9E084,1724506244,RIRIC00280A,42140,East - 1
066C9E099,1724506265,RIRIC00303B,42140,East - 1
066C9E0C3,1724506307,RIRIC00402B,42140,East - 1
066C9E0D8,1724506328,RIRIC00436A,42140,East - 1
066C9E0ED,1724506349,RIRIC00529A,42140,East - 1
066C9E117,1724506391,RIRIC00575A,42140,East - 1
066C9F01B,1724510235,RIRIC00099A,42140,East - 1
066C9F030,1724510256,RIRIC00114A,42140,East - 1
066C9F06F,1724510319,RIRIC00142A,42140,East - 1
066C9F070,1724510320,RIRIC00142A,42140,East - 1
066C9F084,1724510340,RIRIC00267A,42140,East - 1
066C9F099,1724510361,RIRIC00273B,42140,East - 1
066C9F0C3,1724510403,RIRIC00410A,42140,East - 1
066C9F0D8,1724510424,RIRIC00471A,42140,East - 1
066C9F0ED,1724510445,RIRIC00479A,42140,East - 1
066C9F102,1724510466,RIRIC00491A,42140,East - 1
066C9F117,1724510487,RIRIC00539A,42140,East - 1
066CA001B,1724514331,RIRIC00013A,42140,East - 1
066CA0045,1724514373,RIRIC00089A,42140,East - 1
066CA005A,1724514394,RIRIC00144A,42140,East - 1
066CA006F,1724514415,RIRIC00209A,42140,East - 1
066CA0070,1724514416,RIRIC00209A,42140,East - 1
066CA0084,1724514436,RIRIC00268A,42140,East - 1
066CA0099,1724514457,RIRIC00281A,42140,East - 1
066CA00C3,1724514499,RIRIC00408A,42140,East - 1
066CA00D8,1724514520,RIRIC00492A,42140,East - 1
066CA00ED,1724514541,RIRIC00501A,42140,East - 1
066CA1045,1724518469,RIRIC00232B,42140,East - 1
066CA105A,1724518490,RIRIC00288B,42140,East - 1
066CA106F,1724518511,RIRIC00315A,42140,East - 1
066CA1070,1724518512,RIRIC00315A,42140,East - 1
066CA1099,1724518553,RIRIC00468A,42140,East - 1
066CA10AE,1724518574,RIRIC00470A,42140,East - 1
066CA10B0,1724518576,RIRIC00470A,42140,East - 1
066CA10C3,1724518595,RIRIC00488A,42140,East - 1
066CA10D8,1724518616,RIRIC00494B,42140,East - 1
066CA10ED,1724518637,RIRIC00535A,42140,East - 1
066CA1117,1724518679,RIRIC00572A,42140,East - 1
066C9B01B,1724493851,RIRIC00103A,42150,East - 1
066C9B045,1724493893,RIRIC00188A,42150,East - 1
066C9B05A,1724493914,RIRIC00207A,42150,East - 1
066C9B06F,1724493935,RIRIC00230A,42150,East - 1
066C9B070,1724493936,RIRIC00230A,42150,East - 1
066C9B084,1724493956,RIRIC00266A,42150,East - 1
066C9B099,1724493977,RIRIC00277A,42150,East - 1
066C9B0AE,1724493998,RIRIC00357A,42150,East - 1
066C9B0B0,1724494000,RIRIC00357A,42150,East - 1
066C9B0C3,1724494019,RIRIC00361A,42150,East - 1
066C9B0D8,1724494040,RIRIC00413A,42150,East - 1
066C9B0ED,1724494061,RIRIC00507A,42150,East - 1
066C9B102,1724494082,RIRIC00531A,42150,East - 1
066CA2030,1724522544,RIRIC00139A,42150,East - 1
066CA2045,1724522565,RIRIC00217A,42150,East - 1
066CA205A,1724522586,RIRIC00240B,42150,East - 1
066CA206F,1724522607,RIRIC00378A,42150,East - 1
066CA2070,1724522608,RIRIC00378A,42150,East - 1
066CA2099,1724522649,RIRIC00429A,42150,East - 1
066CA20AE,1724522670,RIRIC00433A,42150,East - 1
066CA20B0,1724522672,RIRIC00433A,42150,East - 1
066CA20C3,1724522691,RIRIC00466A,42150,East - 1
066CA20D8,1724522712,RIRIC00514A,42150,East - 1
066CA20ED,1724522733,RIRIC00528A,42150,East - 1
066CA2102,1724522754,RIRIC00568A,42150,East - 1
066CA2117,1724522775,RIRIC00571A,42150,East - 1
066CA501B,1724534811,RIRIC00098A,42150,East - 1
066CA5030,1724534832,RIRIC00134A,42150,East - 1
066CA5045,1724534853,RIRIC00135A,42150,East - 1
066CA505A,1724534874,RIRIC00210A,42150,East - 1
066CA506F,1724534895,RIRIC00248A,42150,East - 1
066CA5070,1724534896,RIRIC00248A,42150,East - 1
066CA5084,1724534916,RIRIC00250A,42150,East - 1
066CA5099,1724534937,RIRIC00328A,42150,East - 1
066CA50AE,1724534958,RIRIC00503A,42150,East - 1
066CA50B0,1724534960,RIRIC00503A,42150,East - 1
066CA50C3,1724534979,RIRIC00506A,42150,East - 1
066CA50D8,1724535000,RIRIC00542A,42150,East - 1
066CA512C,1724535084,RIRIC00367A,42150,East - 1
066CA6030,1724538928,RIRIC00104A,42150,East - 1
066CA6045,1724538949,RIRIC00130A,42150,East - 1
066CA605A,1724538970,RIRIC00166A,42150,East - 1
066CA606F,1724538991,RIRIC00182A,42150,East - 1
066CA6070,1724538992,RIRIC00182A,42150,East - 1
066CA6084,1724539012,RIRIC00192A,42150,East - 1
066CA6099,1724539033,RIRIC00271A,42150,East - 1
066CA60AE,1724539054,RIRIC00282A,42150,East - 1
066CA60B0,1724539056,RIRIC00282A,42150,East - 1
066CA60C3,1724539075,RIRIC00283A,42150,East - 1
066CA6102,1724539138,RIRIC00530A,42150,East - 1
066CA7006,1724542982,RIRIC00065B,42150,East - 1
066CA701B,1724543003,RIRIC00096A,42150,East - 1
066CA7045,1724543045,RIRIC00269A,42150,East - 1
066CA705A,1724543066,RIRIC00270A,42150,East - 1
066CA7084,1724543108,RIRIC00291A,42150,East - 1
066CA70AE,1724543150,RIRIC00371A,42150,East - 1
066CA70B0,1724543152,RIRIC00371A,42150,East - 1
066CA70C3,1724543171,RIRIC00374A,42150,East - 1
066CA70D8,1724543192,RIRIC00389A,42150,East - 1
066CA70ED,1724543213,RIRIC00445A,42150,East - 1
066CA7102,1724543234,RIRIC00556A,42150,East - 1
066CA8006,1724547078,RIRIC00090A,42150,East - 1
066CA801B,1724547099,RIRIC00097A,42150,East - 1
066CA8045,1724547141,RIRIC00197A,42150,East - 1
066CA805A,1724547162,RIRIC00237A,42150,East - 1
066CA806F,1724547183,RIRIC00286A,42150,East - 1
066CA8070,1724547184,RIRIC00286A,42150,East - 1
066CA8084,1724547204,RIRIC00314A,42150,East - 1
066CA80AE,1724547246,RIRIC00359A,42150,East - 1
066CA80B0,1724547248,RIRIC00359A,42150,East - 1
066CA80C3,1724547267,RIRIC00461A,42150,East - 1
066CA80D8,1724547288,RIRIC00527A,42150,East - 1
066CA80ED,1724547309,RIRIC00553A,42150,East - 1
066CA8102,1724547330,RIRIC00559A,42150,East - 1
066CA8117,1724547351,RIRIC00561A,42150,East - 1
066CA9006,1724551174,RIRIC00051A,42150,East - 1
066CA901B,1724551195,RIRIC00111A,42150,East - 1
066CA9030,1724551216,RIRIC00193A,42150,East - 1
066CA9045,1724551237,RIRIC00228A,42150,East - 1
066CA905A,1724551258,RIRIC00274A,42150,East - 1
066CA9084,1724551300,RIRIC00287A,42150,East - 1
066CA9099,1724551321,RIRIC00375A,42150,East - 1
066CA90AE,1724551342,RIRIC00391A,42150,East - 1
066CA90B0,1724551344,RIRIC00391A,42150,East - 1
066CA90C3,1724551363,RIRIC00397A,42150,East - 1
066CA90ED,1724551405,RIRIC00515A,42150,East - 1
066CA9102,1724551426,RIRIC00552A,42150,East - 1
066CA9117,1724551447,RIRIC00569A,42150,East - 1
066CAA006,1724555270,RIRIC00091A,42160,East - 1
066CAA01B,1724555291,RIRIC00101A,42160,East - 1
066CAA030,1724555312,RIRIC00105A,42160,East - 1
066CAA045,1724555333,RIRIC00115A,42160,East - 1
066CAA05A,1724555354,RIRIC00247B,42160,East - 1
066CAA06F,1724555375,RIRIC00442A,42160,East - 1
066CAA070,1724555376,RIRIC00442A,42160,East - 1
066CAA099,1724555417,RIRIC00457A,42160,East - 1
066CAA0AE,1724555438,RIRIC00577A,42160,East - 1
066CAA0B0,1724555440,RIRIC00577A,42160,East - 1
066CA3006,1724526598,RIRIC00049B,42170,East - 1
066CA301B,1724526619,RIRIC00094A,42170,East - 1
066CA3030,1724526640,RIRIC00108A,42170,East - 1
066CA3045,1724526661,RIRIC00118A,42170,East - 1
066CA305A,1724526682,RIRIC00176A,42170,East - 1
066CA306F,1724526703,RIRIC00177B,42170,East - 1
066CA3070,1724526704,RIRIC00177B,42170,East - 1
066CA3084,1724526724,RIRIC00202A,42170,East - 1
066CA3099,1724526745,RIRIC00279A,42170,East - 1
066CA30AE,1724526766,RIRIC00289A,42170,East - 1
066CA30B0,1724526768,RIRIC00289A,42170,East - 1
066CA30D8,1724526808,RIRIC00454A,42170,East - 1
066CA30ED,1724526829,RIRIC00455A,42170,East - 1
066CA3102,1724526850,RIRIC00534A,42170,East - 1
066CA3117,1724526871,RIRIC00557A,42170,East - 1
066CA401B,1724530715,RIRIC00117A,42170,East - 1
066CA4030,1724530736,RIRIC00143A,42170,East - 1
066CA4045,1724530757,RIRIC00175A,42170,East - 1
066CA405A,1724530778,RIRIC00265A,42170,East - 1
066CA406F,1724530799,RIRIC00272A,42170,East - 1
066CA4070,1724530800,RIRIC00272A,42170,East - 1
066CA4084,1724530820,RIRIC00299B,42170,East - 1
066CA40C3,1724530883,RIRIC00465A,42170,East - 1
0655190ED,1699844333,PHPHL00519A,41695,East - 1
06551B0ED,1699852525,PHPHL00481B,41695,East - 1
85103006,2232430598,CLRDU00128A,54696,East - 1
85103007,2232430599,CLRDU00128A,54696,East - 1
85103008,2232430600,CLRDU00128A,54696,East - 1
85103030,2232430640,CLRDU00339A,54696,East - 1
85103031,2232430641,CLRDU00339A,54696,East - 1
85103032,2232430642,CLRDU00339A,54696,East - 1
85103045,2232430661,CLRDU00340A,54696,East - 1
85103046,2232430662,CLRDU00340A,54696,East - 1
85103047,2232430663,CLRDU00340A,54696,East - 1
85103070,2232430704,CLRDU00534A,54696,East - 1
85103071,2232430705,CLRDU00534A,54696,East - 1
85103084,2232430724,CLRDU00535A,54696,East - 1
85103085,2232430725,CLRDU00535A,54696,East - 1
85103086,2232430726,CLRDU00535A,54696,East - 1
85103099,2232430745,CLRDU00546A,54696,East - 1
85104006,2232434694,CLRDU00011A,54696,East - 1
85104007,2232434695,CLRDU00011A,54696,East - 1
85104008,2232434696,CLRDU00011A,54696,East - 1
85104030,2232434736,CLRDU00138A,54696,East - 1
85104031,2232434737,CLRDU00138A,54696,East - 1
85104032,2232434738,CLRDU00138A,54696,East - 1
85104045,2232434757,CLRDU00141A,54696,East - 1
85104046,2232434758,CLRDU00141A,54696,East - 1
85104047,2232434759,CLRDU00141A,54696,East - 1
85104070,2232434800,CLRDU00227A,54696,East - 1
85104071,2232434801,CLRDU00227A,54696,East - 1
85104084,2232434820,CLRDU00348A,54696,East - 1
85104085,2232434821,CLRDU00348A,54696,East - 1
85104086,2232434822,CLRDU00348A,54696,East - 1
85104099,2232434841,CLRDU00349A,54696,East - 1
85104102,2232434946,CLRDU00589A,54696,East - 1
85104103,2232434947,CLRDU00589A,54696,East - 1
85104104,2232434948,CLRDU00589A,54696,East - 1
85104117,2232434967,CLRDU00678A,54696,East - 1
85104118,2232434968,CLRDU00678A,54696,East - 1
85104119,2232434969,CLRDU00678A,54696,East - 1
85106030,2232442928,CLRDU00121A,54696,East - 1
85106031,2232442929,CLRDU00121A,54696,East - 1
85106032,2232442930,CLRDU00121A,54696,East - 1
85106045,2232442949,CLRDU00556A,54696,East - 1
85106046,2232442950,CLRDU00556A,54696,East - 1
85106047,2232442951,CLRDU00556A,54696,East - 1
85106070,2232442992,CLRDU00393A,54696,East - 1
85106071,2232442993,CLRDU00393A,54696,East - 1
85106084,2232443012,CLRDU00265A,54696,East - 1
85106085,2232443013,CLRDU00265A,54696,East - 1
85106086,2232443014,CLRDU00265A,54696,East - 1
85106099,2232443033,CLRDU00585A,54696,East - 1
85106102,2232443138,CLRDU00189A,54696,East - 1
85106103,2232443139,CLRDU00189A,54696,East - 1
85106104,2232443140,CLRDU00189A,54696,East - 1
85106117,2232443159,CLRDU00592A,54696,East - 1
85106118,2232443160,CLRDU00592A,54696,East - 1
85106119,2232443161,CLRDU00592A,54696,East - 1
85107030,2232447024,CLRDU00264A,54696,East - 1
85107031,2232447025,CLRDU00264A,54696,East - 1
85107032,2232447026,CLRDU00264A,54696,East - 1
85107045,2232447045,CLRDU00486A,54696,East - 1
85107046,2232447046,CLRDU00486A,54696,East - 1
85107047,2232447047,CLRDU00486A,54696,East - 1
85107099,2232447129,CLRDU00662A,54696,East - 1
85107102,2232447234,CLRDU00491A,54696,East - 1
85107103,2232447235,CLRDU00491A,54696,East - 1
85107104,2232447236,CLRDU00491A,54696,East - 1
85107117,2232447255,CLRDU00182A,54696,East - 1
85107118,2232447256,CLRDU00182A,54696,East - 1
85107119,2232447257,CLRDU00182A,54696,East - 1
85108006,2232451078,CLRDU00032A,54696,East - 1
85108007,2232451079,CLRDU00032A,54696,East - 1
85108008,2232451080,CLRDU00032A,54696,East - 1
85108045,2232451141,CLRDU00132A,54696,East - 1
85108046,2232451142,CLRDU00132A,54696,East - 1
85108047,2232451143,CLRDU00132A,54696,East - 1
85108070,2232451184,CLRDU00309A,54696,East - 1
85108071,2232451185,CLRDU00309A,54696,East - 1
85108084,2232451204,CLRDU00467A,54696,East - 1
85108085,2232451205,CLRDU00467A,54696,East - 1
85108086,2232451206,CLRDU00467A,54696,East - 1
85108099,2232451225,CLRDU00520A,54696,East - 1
85108102,2232451330,CLRDU00620A,54696,East - 1
85108103,2232451331,CLRDU00620A,54696,East - 1
85108104,2232451332,CLRDU00620A,54696,East - 1
85108117,2232451351,CLRDU00639A,54696,East - 1
85108118,2232451352,CLRDU00639A,54696,East - 1
85108119,2232451353,CLRDU00639A,54696,East - 1
85109006,2232455174,CLRDU00006A,54696,East - 1
85109007,2232455175,CLRDU00006A,54696,East - 1
85109008,2232455176,CLRDU00006A,54696,East - 1
85109030,2232455216,CLRDU00009A,54696,East - 1
85109031,2232455217,CLRDU00009A,54696,East - 1
85109032,2232455218,CLRDU00009A,54696,East - 1
85109070,2232455280,CLRDU00304A,54696,East - 1
85109071,2232455281,CLRDU00304A,54696,East - 1
85109084,2232455300,CLRDU00466A,54696,East - 1
85109085,2232455301,CLRDU00466A,54696,East - 1
85109086,2232455302,CLRDU00466A,54696,East - 1
85109099,2232455321,CLRDU00511A,54696,East - 1
85109102,2232455426,CLRDU00610A,54696,East - 1
85109103,2232455427,CLRDU00610A,54696,East - 1
85109104,2232455428,CLRDU00610A,54696,East - 1
85109117,2232455447,CLRDU00644A,54696,East - 1
85109118,2232455448,CLRDU00644A,54696,East - 1
85109119,2232455449,CLRDU00644A,54696,East - 1
85113030,2232496176,CLRDU00524A,54696,East - 1
85113031,2232496177,CLRDU00524A,54696,East - 1
85113032,2232496178,CLRDU00524A,54696,East - 1
85113070,2232496240,CLRDU00368A,54696,East - 1
85113071,2232496241,CLRDU00368A,54696,East - 1
85113084,2232496260,CLRDU00071A,54696,East - 1
85113085,2232496261,CLRDU00071A,54696,East - 1
85113086,2232496262,CLRDU00071A,54696,East - 1
85113099,2232496281,CLRDU00477A,54696,East - 1
85113102,2232496386,CLRDU00345A,54696,East - 1
85113103,2232496387,CLRDU00345A,54696,East - 1
85113104,2232496388,CLRDU00345A,54696,East - 1
85113117,2232496407,CLRDU00271A,54696,East - 1
85113118,2232496408,CLRDU00271A,54696,East - 1
85113119,2232496409,CLRDU00271A,54696,East - 1
03DC56084,1036345476,KNTYS00149A,25496,East - 1
08510301B,2232430619,CLRDU00262A,54696,East - 1
08510305A,2232430682,CLRDU00383A,54696,East - 1
08510306F,2232430703,CLRDU00534A,54696,East - 1
08510309A,2232430746,CLRDU00546A,54696,East - 1
0851030AE,2232430766,CLRDU00583A,54696,East - 1
0851030B0,2232430768,CLRDU00583A,54696,East - 1
0851030C3,2232430787,CLRDU00674A,54696,East - 1
0851030D8,2232430808,CLRDU00676A,54696,East - 1
08510401B,2232434715,CLRDU00094A,54696,East - 1
08510405A,2232434778,CLRDU00145A,54696,East - 1
08510406F,2232434799,CLRDU00227A,54696,East - 1
08510409A,2232434842,CLRDU00349A,54696,East - 1
0851040AE,2232434862,CLRDU00487A,54696,East - 1
0851040B0,2232434864,CLRDU00487A,54696,East - 1
0851040C3,2232434883,CLRDU00499A,54696,East - 1
0851040D8,2232434904,CLRDU00522A,54696,East - 1
0851040ED,2232434925,CLRDU00539A,54696,East - 1
08510601B,2232442907,CLRDU00007A,54696,East - 1
08510605A,2232442970,CLRDU00646A,54696,East - 1
08510606F,2232442991,CLRDU00393A,54696,East - 1
08510609A,2232443034,CLRDU00585A,54696,East - 1
0851060AE,2232443054,CLRDU00088A,54696,East - 1
0851060B0,2232443056,CLRDU00088A,54696,East - 1
0851060C3,2232443075,CLRDU00551A,54696,East - 1
0851060D8,2232443096,CLRDU00155A,54696,East - 1
0851060ED,2232443117,CLRDU00627A,54696,East - 1
08510701B,2232447003,CLRDU00173A,54696,East - 1
08510705A,2232447066,CLRDU00587A,54696,East - 1
08510709A,2232447130,CLRDU00662A,54696,East - 1
0851070AE,2232447150,CLRDU00343A,54696,East - 1
0851070B0,2232447152,CLRDU00343A,54696,East - 1
0851070C3,2232447171,CLRDU00123A,54696,East - 1
0851070D8,2232447192,CLRDU00581A,54696,East - 1
0851070ED,2232447213,CLRDU00568A,54696,East - 1
08510801B,2232451099,CLRDU00117A,54696,East - 1
08510805A,2232451162,CLRDU00297A,54696,East - 1
08510806F,2232451183,CLRDU00309A,54696,East - 1
08510809A,2232451226,CLRDU00520A,54696,East - 1
0851080AE,2232451246,CLRDU00525A,54696,East - 1
0851080B0,2232451248,CLRDU00525A,54696,East - 1
0851080C3,2232451267,CLRDU00570A,54696,East - 1
0851080ED,2232451309,CLRDU00591A,54696,East - 1
08510901B,2232455195,CLRDU00008A,54696,East - 1
08510905A,2232455258,CLRDU00235A,54696,East - 1
08510906F,2232455279,CLRDU00304A,54696,East - 1
08510909A,2232455322,CLRDU00511A,54696,East - 1
0851090AE,2232455342,CLRDU00517A,54696,East - 1
0851090B0,2232455344,CLRDU00517A,54696,East - 1
0851090C3,2232455363,CLRDU00565A,54696,East - 1
0851090D8,2232455384,CLRDU00577A,54696,East - 1
0851090ED,2232455405,CLRDU00593A,54696,East - 1
08510A006,2232459270,CLRDU00313A,54696,East - 1
08510A01B,2232459291,CLRDU00154A,54696,East - 1
08510A030,2232459312,CLRDU00010A,54696,East - 1
08510A045,2232459333,CLRDU00363A,54696,East - 1
08510A05A,2232459354,CLRDU00404A,54696,East - 1
08510A084,2232459396,CLRDU00687A,54696,East - 1
08510A099,2232459417,CLRDU00218A,54696,East - 1
08510A0AE,2232459438,CLRDU00139A,54696,East - 1
08510A0B0,2232459440,CLRDU00139A,54696,East - 1
08510A0C3,2232459459,CLRDU00628A,54696,East - 1
08510A0D8,2232459480,CLRDU00303A,54696,East - 1
08510A102,2232459522,CLRDU00347A,54696,East - 1
08510A117,2232459543,CLRDU00293A,54696,East - 1
08510B006,2232463366,CLRDU00310A,54696,East - 1
08510B01B,2232463387,CLRDU00530A,54696,East - 1
08510B030,2232463408,CLRDU00238A,54696,East - 1
08510B045,2232463429,CLRDU00294A,54696,East - 1
08510B05A,2232463450,CLRDU00100A,54696,East - 1
08510B06F,2232463471,CLRDU00237A,54696,East - 1
08510B070,2232463472,CLRDU00237A,54696,East - 1
08510B084,2232463492,CLRDU00526A,54696,East - 1
08510B099,2232463513,CLRDU00542A,54696,East - 1
08510B0AE,2232463534,CLRDU00263A,54696,East - 1
08510B0B0,2232463536,CLRDU00263A,54696,East - 1
08510B0C3,2232463555,CLRDU00301A,54696,East - 1
08510B0D8,2232463576,CLRDU00319A,54696,East - 1
08510B0ED,2232463597,CLRDU00331A,54696,East - 1
08510B102,2232463618,CLRDU00622A,54696,East - 1
08510B117,2232463639,CLRDU00636A,54696,East - 1
08511301B,2232496155,CLRDU00140A,54696,East - 1
08511305A,2232496218,CLRDU00614A,54696,East - 1
08511306F,2232496239,CLRDU00368A,54696,East - 1
08511309A,2232496282,CLRDU00477A,54696,East - 1
0851130AE,2232496302,CLRDU00613A,54696,East - 1
0851130B0,2232496304,CLRDU00613A,54696,East - 1
0851130C3,2232496323,CLRDU00130A,54696,East - 1
0851130D8,2232496344,CLRDU00299A,54696,East - 1
0851130ED,2232496365,CLRDU00277A,54696,East - 1
